>19,State-gov,>100019,Assoc-voc,>10,Married-civ-spouse,Craft-repair,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Prof-specialty,Wife,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Divorced,Exec-managerial,Not-in-family,White,Male,<=5260,<=546,>5,United-States,>50K
>19,Private,>100019,Assoc-voc,>10,Divorced,Adm-clerical,Not-in-family,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Separated,Craft-repair,Not-in-family,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Craft-repair,Husband,White,Male,<=5260,<=546,>5,Canada,>50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,<=5260,<=546,>5,Greece,<=50K
>19,Private,>100019,Assoc-voc,>10,Divorced,Craft-repair,Not-in-family,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Exec-managerial,Husband,White,Male,<=5260,<=546,>5,United-States,>50K
>19,State-gov,>100019,Assoc-voc,>10,Never-married,Adm-clerical,Unmarried,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Divorced,Adm-clerical,Unmarried,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Transport-moving,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Divorced,Prof-specialty,Unmarried,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Tech-support,Husband,White,Male,<=5260,<=546,>5,United-States,>50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Craft-repair,Own-child,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Prof-specialty,Husband,White,Male,<=5260,<=546,>5,United-States,>50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Craft-repair,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Federal-gov,>100019,Assoc-voc,>10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,<=5260,<=546,>5,United-States,>50K
>19,Private,>100019,Assoc-voc,>10,Widowed,Adm-clerical,Not-in-family,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Tech-support,Not-in-family,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Local-gov,>100019,Assoc-voc,>10,Divorced,Prof-specialty,Unmarried,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Craft-repair,Husband,White,Male,<=5260,<=546,>5,Canada,<=50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Adm-clerical,Own-child,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Craft-repair,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Local-gov,>100019,Assoc-voc,>10,Married-civ-spouse,Protective-serv,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Priv-house-serv,Own-child,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Local-gov,>100019,Assoc-voc,>10,Never-married,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Exec-managerial,Own-child,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Divorced,Prof-specialty,Not-in-family,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Craft-repair,Not-in-family,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Tech-support,Own-child,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Protective-serv,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Tech-support,Own-child,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Divorced,Prof-specialty,Not-in-family,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Sales,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Other-service,Not-in-family,Black,Female,<=5260,<=546,>5,United-States,<=50K
>19,State-gov,>100019,Assoc-voc,>10,Married-civ-spouse,Protective-serv,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Adm-clerical,Husband,White,Male,<=5260,<=546,>5,United-States,>50K
>19,Self-emp-inc,>100019,Assoc-voc,>10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,<=5260,<=546,>5,United-States,>50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Adm-clerical,Wife,White,Female,<=5260,<=546,>5,United-States,>50K
>19,Self-emp-not-inc,>100019,Assoc-voc,>10,Widowed,Prof-specialty,Unmarried,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Prof-specialty,Wife,White,Female,<=5260,<=546,>5,United-States,>50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Adm-clerical,Own-child,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Self-emp-not-inc,>100019,Assoc-voc,>10,Married-civ-spouse,Farming-fishing,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Craft-repair,Husband,Black,Male,<=5260,<=546,>5,United-States,>50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Tech-support,Not-in-family,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Divorced,Adm-clerical,Not-in-family,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Other-service,Husband,White,Male,<=5260,<=546,>5,United-States,>50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Craft-repair,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Exec-managerial,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Prof-specialty,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Prof-specialty,Husband,White,Male,<=5260,<=546,>5,United-States,>50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Sales,Not-in-family,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Sales,Husband,White,Male,<=5260,<=546,>5,United-States,>50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Other-service,Wife,Black,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Prof-specialty,Husband,White,Male,<=5260,<=546,>5,United-States,>50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,<=5260,<=546,>5,United-States,>50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Machine-op-inspct,Not-in-family,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Tech-support,Husband,White,Male,<=5260,<=546,>5,United-States,>50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Prof-specialty,Husband,White,Male,<=5260,<=546,>5,United-States,>50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Sales,Husband,White,Male,<=5260,<=546,>5,United-States,>50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Transport-moving,Own-child,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Widowed,Prof-specialty,Not-in-family,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Tech-support,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Adm-clerical,Husband,White,Male,<=5260,<=546,>5,United-States,>50K
>19,Private,>100019,Assoc-voc,>10,Divorced,Tech-support,Own-child,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Federal-gov,>100019,Assoc-voc,>10,Never-married,Prof-specialty,Own-child,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Tech-support,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Craft-repair,Husband,Black,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,<=5260,<=546,>5,United-States,>50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Adm-clerical,Own-child,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Separated,Prof-specialty,Unmarried,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Divorced,Sales,Not-in-family,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Divorced,Craft-repair,Unmarried,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Farming-fishing,Husband,White,Male,<=5260,<=546,>5,United-States,>50K
>19,State-gov,>100019,Assoc-voc,>10,Married-civ-spouse,Prof-specialty,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Craft-repair,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Tech-support,Not-in-family,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Craft-repair,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Self-emp-inc,>100019,Assoc-voc,>10,Divorced,Sales,Not-in-family,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Sales,Other-relative,Black,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Divorced,Sales,Unmarried,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Divorced,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Self-emp-inc,>100019,Assoc-voc,>10,Married-civ-spouse,Exec-managerial,Husband,White,Male,<=5260,<=546,>5,Greece,>50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Farming-fishing,Husband,White,Male,<=5260,<=546,>5,United-States,>50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Adm-clerical,Own-child,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Other-service,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Divorced,Sales,Unmarried,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Machine-op-inspct,Unmarried,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Tech-support,Wife,White,Female,<=5260,<=546,>5,United-States,>50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Other-service,Not-in-family,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,<=5260,<=546,>5,Laos,<=50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,Male,<=5260,<=546,>5,South,<=50K
>19,Private,>100019,Assoc-voc,>10,Widowed,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,<=5260,<=546,>5,United-States,>50K
>19,Private,>100019,Assoc-voc,>10,Divorced,Tech-support,Unmarried,Black,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Adm-clerical,Not-in-family,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Local-gov,>100019,Assoc-voc,>10,Married-civ-spouse,Protective-serv,Husband,White,Male,<=5260,<=546,>5,United-States,>50K
>19,Private,>100019,Assoc-voc,>10,Divorced,Prof-specialty,Unmarried,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Adm-clerical,Not-in-family,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Craft-repair,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Self-emp-not-inc,>100019,Assoc-voc,>10,Married-civ-spouse,Craft-repair,Husband,White,Male,<=5260,<=546,>5,Yugoslavia,<=50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Prof-specialty,Not-in-family,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Divorced,Tech-support,Unmarried,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Prof-specialty,Husband,White,Male,<=5260,<=546,>5,United-States,>50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,<=5260,<=546,>5,Peru,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Craft-repair,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,State-gov,>100019,Assoc-voc,>10,Married-civ-spouse,Protective-serv,Husband,White,Male,<=5260,<=546,>5,United-States,>50K
>19,Private,>100019,Assoc-voc,>10,Divorced,Tech-support,Unmarried,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Other-service,Unmarried,Black,Female,<=5260,<=546,>5,United-States,<=50K
>19,Self-emp-not-inc,>100019,Assoc-voc,>10,Never-married,Other-service,Own-child,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Divorced,Other-service,Unmarried,Black,Female,<=5260,<=546,>5,United-States,<=50K
>19,Local-gov,>100019,Assoc-voc,>10,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Exec-managerial,Not-in-family,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Craft-repair,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Divorced,Prof-specialty,Unmarried,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Tech-support,Wife,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Sales,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Divorced,Sales,Not-in-family,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Tech-support,Own-child,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Craft-repair,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Adm-clerical,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Divorced,Prof-specialty,Unmarried,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Local-gov,>100019,Assoc-voc,>10,Married-civ-spouse,Exec-managerial,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Craft-repair,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Local-gov,>100019,Assoc-voc,>10,Married-civ-spouse,Tech-support,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Separated,Other-service,Not-in-family,Black,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Prof-specialty,Not-in-family,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Self-emp-not-inc,>100019,Assoc-voc,>10,Married-civ-spouse,Farming-fishing,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Adm-clerical,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Sales,Husband,White,Male,<=5260,<=546,>5,United-States,>50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Craft-repair,Own-child,White,Male,<=5260,<=546,>5,United-States,>50K
>19,Private,>100019,Assoc-voc,>10,Divorced,Prof-specialty,Not-in-family,White,Female,<=5260,<=546,>5,France,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Exec-managerial,Husband,White,Male,<=5260,<=546,>5,United-States,>50K
>19,Private,>100019,Assoc-voc,>10,Divorced,Prof-specialty,Unmarried,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Craft-repair,Husband,White,Male,<=5260,<=546,>5,Portugal,>50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Prof-specialty,Not-in-family,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Exec-managerial,Own-child,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Machine-op-inspct,Not-in-family,Other,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Tech-support,Own-child,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Other-service,Own-child,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Prof-specialty,Wife,White,Female,<=5260,<=546,>5,United-States,>50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Tech-support,Husband,White,Male,<=5260,<=546,>5,United-States,>50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,<=5260,<=546,>5,India,<=50K
>19,Private,>100019,Assoc-voc,>10,Separated,Prof-specialty,Not-in-family,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Craft-repair,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Craft-repair,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Self-emp-not-inc,>100019,Assoc-voc,>10,Married-civ-spouse,Exec-managerial,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Adm-clerical,Not-in-family,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Local-gov,>100019,Assoc-voc,>10,Divorced,Exec-managerial,Unmarried,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Divorced,Machine-op-inspct,Unmarried,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Self-emp-inc,>100019,Assoc-voc,>10,Married-civ-spouse,Exec-managerial,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Adm-clerical,Unmarried,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Craft-repair,Husband,White,Male,<=5260,<=546,>5,United-States,>50K
>19,Private,>100019,Assoc-voc,>10,Divorced,Sales,Not-in-family,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Widowed,Prof-specialty,Not-in-family,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Adm-clerical,Not-in-family,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Other-service,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Federal-gov,>100019,Assoc-voc,>10,Never-married,Exec-managerial,Not-in-family,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Divorced,Prof-specialty,Not-in-family,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Prof-specialty,Own-child,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Craft-repair,Unmarried,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,State-gov,>100019,Assoc-voc,>10,Married-spouse-absent,Protective-serv,Own-child,White,Female,<=5260,<=546,>5,Germany,<=50K
>19,Private,>100019,Assoc-voc,>10,Divorced,Adm-clerical,Not-in-family,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Tech-support,Not-in-family,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,<=5260,<=546,>5,United-States,>50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Prof-specialty,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Prof-specialty,Husband,White,Male,<=5260,<=546,>5,Germany,>50K
>19,Private,>100019,Assoc-voc,>10,Separated,Protective-serv,Not-in-family,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Federal-gov,>100019,Assoc-voc,>10,Never-married,Tech-support,Not-in-family,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Divorced,Adm-clerical,Unmarried,Black,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Exec-managerial,Wife,White,Female,<=5260,<=546,>5,United-States,>50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Adm-clerical,Own-child,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,<=5260,<=546,>5,South,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Adm-clerical,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Divorced,Tech-support,Unmarried,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Divorced,Other-service,Own-child,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Local-gov,>100019,Assoc-voc,>10,Never-married,Protective-serv,Not-in-family,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Federal-gov,>100019,Assoc-voc,>10,Separated,Adm-clerical,Not-in-family,Black,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Divorced,Protective-serv,Not-in-family,Black,Male,<=5260,<=546,>5,United-States,<=50K
>19,Local-gov,>100019,Assoc-voc,>10,Married-civ-spouse,Exec-managerial,Husband,White,Male,<=5260,<=546,>5,United-States,>50K
>19,Private,>100019,Assoc-voc,>10,Divorced,Adm-clerical,Unmarried,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Divorced,Prof-specialty,Unmarried,White,Female,<=5260,<=546,>5,United-States,>50K
>19,Private,>100019,Assoc-voc,>10,Divorced,Other-service,Unmarried,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Exec-managerial,Unmarried,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Craft-repair,Not-in-family,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Tech-support,Husband,White,Male,<=5260,<=546,>5,United-States,>50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Craft-repair,Husband,Black,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Craft-repair,Own-child,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Exec-managerial,Wife,White,Female,<=5260,<=546,>5,Puerto-Rico,>50K
>19,Private,>100019,Assoc-voc,>10,Divorced,Handlers-cleaners,Not-in-family,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Other-service,Not-in-family,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Craft-repair,Other-relative,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Never-married,Prof-specialty,Own-child,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Craft-repair,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Craft-repair,Husband,White,Male,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Divorced,Prof-specialty,Unmarried,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Prof-specialty,Wife,White,Female,<=5260,<=546,>5,United-States,<=50K
>19,Private,>100019,Assoc-voc,>10,Married-civ-spouse,Tech-support,Husband,White,Male,<=5260,<=546,>5,United-States,>50K
>19,Private,>100019,Assoc-voc,>10,Divorced,Adm-clerical,Unmarried,White,Female,<=5260,<=546,>5,United-States,<=50K
